Country Name,WVS country name,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Sweden,Sweden,0,0.244574105,0.326985356,0.435574537,0.694375836,0.87345106,1.342875942,2.054374178,2.870716062,4.099031665,5.383206823,6.587721447,7.551741517,8.854691146,15.69633179,22.72413489,28.12897927,35.7317908,46.3202616,57.77011417,71.74688458,80.67169016,89.10741698,98.31957425,97.71274322,100.7233071,105.6147887,110.4068942,108.4131131,112.0956103,117.0629429,121.0055217,124.1857719,124.9512155,127.072507,129.4488949,127.5033893
Swaziland,Swaziland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45808565,1.338907012,3.108902011,5.126164222,6.29087915,7.81686825,13.24136823,18.08525934,22.31118933,33.37918579,45.87491382,56.27560506,60.3405432,62.56151766,64.49503989,70.23443989,70.79006437,71.34133074,74.08245713
Sint Maarten (Dutch part),Sint Maarten (Dutch part),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.941138,,,,
Seychelles,Seychelles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065186499,1.34277438,2.863916186,6.554023337,20.38200647,31.99097978,44.42816137,53.12281035,57.3029915,62.14736409,66.26476156,78.45280451,85.59719099,103.0765499,121.5677659,128.6439473,137.8509049,147.8896895,147.458632,162.2836554,158.140428,161.1591035
Syrian Arab Republic,Syrian Arab Republic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024974882,0.18280591,1.192826414,2.340837532,6.804374966,13.17486209,16.12496707,24.71586405,31.75644887,34.71588787,48.12442974,55.64533218,61.91048856,63.56295017,62.04786972,73.11192626,76.39327959,72.43370524
Turks and Caicos Islands,Turks and Caicos Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,41.63370435,82.70397266,100.2277449,,,,,,,,,,,,
Chad,Chad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065927014,0.253953244,0.3799287,0.694949248,1.266729715,2.086021777,4.472327993,8.522465531,14.37057639,19.83276052,24.18823202,29.82964526,34.64962789,34.72960057,38.70138174,39.01517501,43.11357925
East Asia & Pacific (IDA & IBRD countries),East Asia & Pacific (IDA & IBRD countries),0,0,0,0,0.00012084,0.000139049,0.001075615,0.001977201,0.003651808,0.006408035,0.01148715,0.021885141,0.043181788,0.09212447,0.184394241,0.386309386,0.678058958,1.128550531,1.749582341,3.016421633,5.777776389,9.860569733,14.2305373,18.69530904,23.81970632,28.44794708,34.16088661,43.04484041,52.9873414,61.37158278,70.75909547,80.83129572,89.73393349,96.82004708,101.9895832,102.5824749,108.7759312
Europe & Central Asia (IDA & IBRD countries),Europe & Central Asia (IDA & IBRD countries),0,0,0,0,0,0,9.01E-05,0.001246573,0.002384684,0.003750053,0.007651328,0.011912178,0.017966158,0.029262794,0.066198861,0.164421369,0.337593923,0.821458668,1.766632911,3.856385719,7.641192283,11.71378025,17.34498172,25.60720942,41.38810176,62.36212996,81.74771906,96.13936204,108.942169,118.2060045,122.8017609,120.5168052,123.4042755,127.6378532,128.6763612,128.9790164,128.1961809
Togo,Togo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066048436,0.160289872,0.352280206,1.005961934,1.858456073,3.144604027,4.51854722,6.008837498,7.630029061,12.127873,19.84730011,25.14757061,34.55246307,40.01694923,40.35366376,48.28701351,60.52853152,62.47291606,65.46225718,72.37908628
Thailand,Thailand,0,0,0,0,0,0,0.00154916,0.010899777,0.031983707,0.07157617,0.111735327,0.215777943,0.433252409,0.708571528,1.251718415,2.181521181,3.066636507,3.621061527,3.209487341,3.754656947,4.854028051,11.88165768,27.23431919,33.48606006,41.4840346,46.5571558,60.95857138,80.02643982,92.92427346,98.61015543,106.7215773,114.6880659,125.3051505,137.7234793,141.9184173,149.9353313,173.7770745
Tajikistan,Tajikistan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001743727,0.005392396,0.006974785,0.010220959,0.018660903,0.025762096,0.204724546,0.724006242,2.01107102,3.866256133,30.71184193,29.81900443,50.25522153,65.57097128,77.74312549,80.91147985,81.65039871,92.16527312,95.65160722,99.30221739,107.6136546
Turkmenistan,Turkmenistan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057403779,0.067973618,0.08956296,0.166071356,0.179072234,0.177288426,0.197326269,1.065187339,2.208368623,4.508591808,7.83694586,22.99847521,42.59008177,62.85614315,102.4340455,112.0003857,114.1443127,131.8291674,140.909251,151.4337019
Latin America & the Caribbean (IDA & IBRD countries),Latin America & the Caribbean (IDA & IBRD countries),0,0,0,0,0,0,0,0,0.000810704,0.004669323,0.02399805,0.059663562,0.130703266,0.227911897,0.448727568,0.771151709,1.317557941,2.540129913,4.173626777,7.821449998,12.24745434,16.05497252,19.0271489,23.40929239,32.06143836,43.69980243,55.02223989,67.83277062,80.72970954,88.94856894,97.90654596,106.55655,111.0549215,116.640544,115.8816302,111.8492525,109.8240509
Timor-Leste,Timor-Leste,,,,,,,,,,,0,,,,,,,,,,,,,2.087522324,2.580721543,3.221871943,4.682339949,7.344317649,11.59454972,32.13225753,42.63012227,54.27649283,53.68442892,54.88168353,113.434459,110.9342881,117.6131558
Middle East & North Africa (IDA & IBRD countries),Middle East & North Africa (IDA & IBRD countries),0,0,0,0,0,0,0,0.001399174,0.001647048,0.002251027,0.003437415,0.00582342,0.007554694,0.01126572,0.01781642,0.07952154,0.139560571,0.321678064,0.477237182,0.833453392,2.195378963,4.301953703,5.897533454,8.254609415,12.78772936,22.02981126,33.74062458,47.8967649,58.76162149,71.29330905,80.5328202,87.38274996,93.13388881,98.68658864,99.30595633,99.31721115,98.55941853
Tonga,Tonga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3122528,0.313378784,0.124063065,0.133834354,0.143455851,0.183519912,0.239324213,3.381593805,11.22368197,16.33368524,29.5642363,29.55186893,45.4536573,48.99956313,51.15632601,52.14285028,52.59282634,53.35823384,54.59137172,64.28314836,69.09574668,74.68120461
South Asia (IDA & IBRD),South Asia (IDA & IBRD),0,0,0,0,0,0,0,0,0,0,0.000265645,0.00088942,0.001385502,0.002580396,0.004452623,0.013613006,0.036658521,0.088450451,0.122947409,0.188365685,0.332508875,0.602395132,1.168203267,2.67982857,4.239639641,7.730692795,14.90820124,22.24666673,31.77437345,43.78970943,58.6801037,68.54596003,67.66342547,70.04542126,73.85017149,76.31372301,83.87994909
Sub-Saharan Africa (IDA & IBRD countries),Sub-Saharan Africa (IDA & IBRD countries),0,0,0,0,0,0,0,0,0,0.000808416,0.001556061,0.001842989,0.003492234,0.011548229,0.070821093,0.103382763,0.18120663,0.341746154,0.614565564,0.999863713,1.723822425,2.500838169,3.586158691,4.966010078,7.400480865,12.01206781,17.72776564,23.10866567,31.77967943,37.51817703,44.20478994,52.29812941,58.72957073,64.87419208,69.55763898,74.76281515,72.97456259
Trinidad and Tobago,Trinidad and Tobago,0,0,0,0,0,0,0,0,0,0,0,0.034636765,0.103193003,0.134923703,0.207867119,0.506214736,0.75765041,1.359585874,2.083653455,3.056591093,12.7651453,20.12810638,20.56381213,26.19457779,50.45884071,71.25266205,116.5489002,115.3170493,137.3086853,139.7033787,142.6278142,136.815734,140.4069655,144.1777032,146.2219443,156.1198801,158.6745272
Tunisia,Tunisia,0,0,0,0,0,,,0.00291202,0.005094354,0.007899707,0.011575653,0.014719013,0.022944884,0.025828445,0.030245866,0.034946332,0.070224438,0.081584356,0.410531408,0.575379888,1.228606863,3.977313429,5.822333933,19.29167122,37.29131356,56.23099353,71.9787084,76.15607637,82.65481195,93.11139104,104.4575007,115.1112204,117.9781454,115.4142091,128.1743622,129.4688123,125.2457019
Turkey,Turkey,0,0,0,0,0,0,0.000728129,0.009982216,0.01891508,0.02944949,0.058991094,0.087212868,0.110127783,0.148599221,0.303624834,0.747404768,1.356942897,2.666460767,5.716860328,13.0387954,25.51134429,30.49142788,35.80292382,42.19898032,51.79623941,64.22205832,76.58535816,89.04917852,93.44701888,88.00150156,85.40338801,88.98274071,90.76125481,91.91655814,93.3244579,94.08186548,94.40247616
Tuvalu,Tuvalu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.053567819,12.96499451,15.78376245,17.57297667,,9.577626664,15.19323901,20.04140008,26.10722611,31.42619466,34.83681702,59.99454595,68.48697846
Tanzania,Tanzania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001276203,0.01168194,0.029332867,0.06385282,0.116912164,0.153041884,0.323359659,0.784690751,1.680779447,3.494030753,5.077126307,7.520829768,13.80338914,19.68337014,30.05950939,39.11292237,45.51951056,53.95410623,55.4556255,54.19563262,60.99882437,73.61847004,72.05794494
Uganda,Uganda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008501096,0.01886604,0.022866623,0.13302714,0.242160495,0.527940236,1.140700994,1.529315133,2.915208441,4.225974226,4.607983341,6.797878166,13.71432236,27.01772391,28.63348,37.82460178,47.57838797,45.05048311,48.11412854,52.44447696,50.36826125,55.04846044
Ukraine,Ukraine,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000126662,0.00977526,0.027501844,0.059309101,0.113968483,0.232167426,0.439366038,1.675927027,4.596007036,7.696397252,13.65772731,29.0897363,64.00536482,105.2767922,119.0876067,120.558086,119.4564211,117.7678197,121.9416066,130.8590206,138.4411243,144.2788474,143.9836554,135.1956556
Upper middle income,Upper middle income,0,0,0,0,0,0,0.000629927,0.001503781,0.003106985,0.006028642,0.014031314,0.027196966,0.056396209,0.111279199,0.239560155,0.467905778,0.809750128,1.448901045,2.415370277,4.374685788,7.833667724,12.14625767,16.80688268,22.06638557,29.43623951,38.36275158,46.85686772,56.38600683,65.81094213,73.92474573,81.1938716,88.09475985,94.85620781,102.0906583,104.6704277,104.5905929,107.0597234
Uruguay,Uruguay,0,0,0,0,0,0,0,0,0,0,0,0,0.054265568,0.156348573,0.213174197,1.237408537,2.41995545,3.033772443,4.597043016,9.643406889,12.36846424,15.62894206,15.43158142,14.96044216,18.04304087,34.72813425,69.94839154,89.95676611,104.6851759,122.267605,131.4941405,140.5184096,147.0646734,154.5756828,160.7550827,150.5287986,148.5693114
United States,United States,0,,,,0.038394818,0.141270318,0.280472228,0.501565051,0.835329172,1.402942421,2.092050864,2.963880131,4.285325262,6.157006979,9.18561207,12.71768704,16.38483296,20.32519807,25.1174665,30.85645141,38.82436785,45.11108352,49.32056453,55.38679309,63.17748926,69.02054837,77.09164231,82.93546295,86.13129085,89.61260458,92.37840689,95.61250193,97.28807458,98.46652501,111.8914032,119.4973905,122.8758723
Uzbekistan,Uzbekistan,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002279806,0.004025499,0.016318755,0.040817358,0.07266137,0.111253914,0.164921931,0.213804061,0.508215506,0.732599986,1.24199309,2.079867048,2.71573251,9.409967467,20.85365601,44.65057057,58.31197146,73.24262276,87.52440122,68.63076477,71.61955532,70.94908533,70.32310573,73.98333916
St. Vincent and the Grenadines,St. Vincent and the Grenadines,0,0,0,0,0,0,0,0,0,0,0,,0.064813014,0.076786441,0.138723192,0.198849448,0.259079343,0.320358505,0.69494635,1.316277345,2.188177723,6.937807905,9.230114845,58.06275958,66.32338176,64.94151401,80.46682031,101.3241997,119.1755599,110.8564525,120.5607648,120.5485591,116.1568857,114.6889865,105.1757089,103.577726,102.7416251
"Venezuela, RB","Venezuela, RB",0,0,0,0,0,0,0,0,0.009517502,0.019006267,0.037367921,0.081644381,0.377709105,0.858750862,1.468263057,1.819847943,2.568200355,4.638216114,8.526956119,15.75090093,22.2439414,25.94380514,25.74666945,27.11836698,31.98582456,46.65339713,68.97958851,86.01821142,97.41549383,98.37776696,96.04554329,97.68765818,102.2613695,101.9072297,99.3156568,93.3827375,87.43264222
British Virgin Islands,British Virgin Islands,0,0,0,0,0,0,,,,,0,,,,,,6.371794191,,,,,,37.15918064,,,,,83.70061866,89.82971411,177.831134,174.5665589,167.008351,170.8337718,183.8036894,185.0885494,189.9345797,
Virgin Islands (U.S.),Virgin Islands (U.S.),0,0,0,0,0,0,0,0,0,0,0,,,,,,,14.77227613,23.02958842,27.60372098,32.19219661,37.72196154,41.59105355,45.49985233,59.39714672,74.49463323,,,,,,,,,,,
Vietnam,Viet Nam,0,0,0,0,0,0,0,0,0,0,0,0,0.001124694,0.005595336,0.016909011,0.031250425,0.090228554,0.207166031,0.283864597,0.413988301,0.982192788,1.542021505,2.321216856,3.31368879,5.938151423,11.37864032,22.2017334,52.42084402,86.35014282,112.1721275,126.1071925,142.3555707,145.5732292,135.2334793,147.1157265,128.5903997,127.5260848
Vanuatu,Vanuatu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038974959,0.071923203,0.089638593,0.11828639,0.12354137,0.165430533,0.197230132,0.184901474,2.526346182,3.920307191,5.145412774,6.06199551,6.988641129,11.82070715,15.9758587,57.05830102,71.91646036,56.62357207,59.0274158,50.26585869,60.28626618,66.068034,80.84370678
World,World,0.000530608,0.001488448,0.002333325,0.003389787,0.006859924,0.015866661,0.029526946,0.05084259,0.084847844,0.141628057,0.210995842,0.301572664,0.42668182,0.617778663,0.989408577,1.58372413,2.496582315,3.652323196,5.331632654,8.123664942,12.0518291,15.49210036,18.53468998,22.24339175,27.32072196,33.80354603,41.61551868,50.32218733,59.4507334,67.58172422,76.14722162,83.69433193,87.8993468,92.42298677,95.99930704,97.40021929,100.6815622
Samoa,Samoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.444836758,0.855585295,1.399671952,1.431762213,1.423965916,1.529034669,5.910098952,8.94949687,13.33859467,25.12507317,47.17860944,,,48.33382562,,53.01542332,52.36347814,55.39757658,62.19943332,77.39039078
Kosovo,Kosovo,,,,,,,,,,,,,,,,,,,,,,,,,,32.30209935,32.30209935,32.30209935,32.30209935,32.30209935,32.30209935,,,,,,
"Yemen, Rep.","Yemen, Rep.",0,0,0,0,0,0,0,0,0,0,0,0,0.011631761,0.036883155,0.055748826,0.05384888,0.055445598,0.074623891,0.095559892,0.159263689,0.179258702,0.803892957,2.572347352,3.469114256,7.373707278,11.06528241,14.0723339,19.99392688,28.82844552,36.18291922,46.95685083,48.1110873,55.80095262,65.86052522,65.15197346,55.8100664,59.57413032
South Africa,South Africa,0,0,0,0,0,0,0,0,0,0.010832619,0.015122259,0.018471374,0.031783355,0.099255187,0.824864302,1.271141187,2.221521861,4.205508832,7.520489446,11.51385052,18.23596605,23.25535972,29.13696592,35.38394635,43.19196922,69.56073407,80.34505387,84.79132144,89.26423242,91.10310923,97.64917918,122.4563613,129.0496342,142.9589002,145.3636865,159.1563435,147.1252059
Zambia,Zambia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016931016,0.02896436,0.047069397,0.083013207,0.275300658,0.938666086,1.119720994,1.250781334,2.109966185,3.958097968,7.878748002,13.43186703,20.73732038,27.05139233,32.74781095,39.32836117,57.23584056,71.59674222,68.60461249,64.75183302,71.78449457,72.42933835
Zimbabwe,Zimbabwe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048966708,0.159754187,1.442243494,2.179966685,2.539202736,2.710118175,2.878375532,3.331986957,5.00083771,6.470045146,9.194766446,12.20433516,28.89809486,54.66297543,63.94817862,85.74593296,90.55871378,76.55658454,80.85849863,79.74388438
